,T,N,SortTime,CombineTime,
8/21/2013 11:58,8,20000000,1004,3127,3127
8/21/2013 11:58,8,20000000,1054,3537,3537
8/21/2013 11:58,8,20000000,1015,3436,3436
8/21/2013 11:58,8,20000000,958,4464,4464
8/21/2013 11:58,8,20000000,881,3315,3315
8/21/2013 11:58,8,20000000,1020,3544,3544
8/21/2013 11:59,8,30000000,1667,4686,4686
8/21/2013 11:59,8,30000000,1676,6878,6878
8/21/2013 11:59,8,30000000,1654,4542,4542
8/21/2013 11:59,8,30000000,1490,5179,5179
8/21/2013 11:59,8,30000000,1495,5177,5177
8/22/2013 12:00,8,30000000,1610,5034,5034
8/22/2013 12:00,8,30000000,1636,4631,4631
8/22/2013 12:00,8,30000000,1318,7323,7323
8/22/2013 12:00,8,30000000,1475,6497,6497
8/22/2013 12:00,8,30000000,1623,4585,4585
8/22/2013 12:01,8,40000000,2124,6671,6671
8/22/2013 12:01,8,40000000,1881,6415,6415
8/22/2013 12:01,8,40000000,1942,6565,6565
8/22/2013 12:01,8,40000000,2066,6556,6556
8/22/2013 12:02,8,40000000,2900,6744,6744
8/22/2013 12:02,8,40000000,1912,12892,12892
8/22/2013 12:02,8,40000000,1832,6699,6699
8/22/2013 12:02,8,40000000,1922,7074,7074
8/22/2013 12:03,8,40000000,1922,6603,6603
8/22/2013 12:03,8,40000000,2946,6478,6478
8/22/2013 12:03,8,50000000,2144,7747,7747
8/22/2013 12:04,8,50000000,3510,7545,7545
8/22/2013 12:04,8,50000000,2118,10,10
8/22/2013 12:04,8,50000000,2211,7594,7594
8/22/2013 12:04,8,50000000,2451,7636,7636
8/22/2013 12:05,8,50000000,2274,11021,11021
8/22/2013 12:05,8,50000000,2181,8268,8268
8/22/2013 12:05,8,50000000,2282,7744,7744
8/22/2013 12:06,8,50000000,2333,8170,8170
8/22/2013 12:06,8,50000000,2177,11331,11331
8/22/2013 12:07,8,60000000,2314,10325,10325
8/22/2013 12:07,8,60000000,2440,9346,9346
8/22/2013 12:07,8,60000000,2734,9474,9474
8/22/2013 12:08,8,60000000,2395,13290,13290
8/22/2013 12:08,8,60000000,3058,11746,11746
8/22/2013 12:09,8,60000000,2701,10880,10880
8/22/2013 12:09,8,60000000,3280,9004,9004
8/22/2013 12:10,8,60000000,2527,9471,9471
8/22/2013 12:10,8,60000000,2373,9703,9703
8/22/2013 12:10,8,60000000,2607,9844,9844
8/22/2013 12:11,8,70000000,2745,15347,15347
8/22/2013 12:11,8,70000000,2961,10999,10999
8/22/2013 12:12,8,70000000,2703,11164,11164
8/22/2013 12:12,8,70000000,2921,15878,15878
8/22/2013 12:13,8,70000000,3542,12810,12810
8/22/2013 12:13,8,70000000,2747,11005,11005
8/22/2013 12:14,8,70000000,3011,10809,10809
8/22/2013 12:14,8,70000000,3131,10781,10781
8/22/2013 12:14,8,70000000,2846,11015,11015
8/22/2013 12:15,8,70000000,3088,10900,10900
8/22/2013 12:15,8,80000000,3393,13842,13842
8/22/2013 12:16,8,80000000,3235,12404,12404
8/22/2013 12:16,8,80000000,3240,12654,12654
8/22/2013 12:17,8,80000000,3766,12424,12424
8/22/2013 12:17,8,80000000,3178,13925,13925
8/22/2013 12:18,8,80000000,3379,12923,12923
8/22/2013 12:18,8,80000000,3391,12600,12600
8/22/2013 12:19,8,80000000,3245,12674,12674
8/22/2013 12:19,8,80000000,3201,16800,16800
8/22/2013 12:20,8,80000000,3113,13305,13305
8/22/2013 12:20,8,90000000,3963,13926,13926
8/22/2013 12:21,8,90000000,4413,14050,14050
8/22/2013 12:22,8,90000000,3619,20170,20170
8/22/2013 12:22,8,90000000,4131,13827,13827
8/22/2013 12:23,8,90000000,4067,14005,14005
8/22/2013 12:23,8,90000000,3913,20722,20722
8/22/2013 12:24,8,90000000,3597,16052,16052
8/22/2013 12:25,8,90000000,3527,13830,13830
8/22/2013 12:25,8,90000000,4369,14003,14003
8/22/2013 12:26,8,90000000,4166,13893,13893
8/22/2013 12:27,16,100000000,3075,16622,16622
8/22/2013 12:27,16,100000000,3373,16034,16034
8/22/2013 12:28,16,100000000,3339,18237,18237
8/22/2013 12:28,16,100000000,3349,17710,17710
8/22/2013 12:29,16,100000000,3371,16213,16213
8/22/2013 12:30,16,100000000,3389,16596,16596
8/22/2013 12:30,16,100000000,3173,15711,15711
8/22/2013 12:31,16,100000000,3287,19938,19938
8/22/2013 12:32,16,100000000,3091,16901,16901
8/22/2013 12:33,16,100000000,3224,17068,17068
8/22/2013 12:33,16,20000000,811,3556,3556
8/22/2013 12:33,16,20000000,631,5356,5356
8/22/2013 12:33,16,20000000,810,11,11
8/22/2013 12:34,16,20000000,717,3605,3605
8/22/2013 12:34,16,20000000,753,3610,3610
8/22/2013 12:34,16,20000000,672,3480,3480
8/22/2013 12:34,16,20000000,771,3372,3372
8/22/2013 12:34,16,20000000,684,3606,3606
8/22/2013 12:34,16,20000000,646,3537,3537
8/22/2013 12:34,16,20000000,848,3761,3761
8/22/2013 12:35,16,30000000,1495,5058,5058
8/22/2013 12:35,16,30000000,1673,4988,4988
8/22/2013 12:35,16,30000000,886,5318,5318
8/22/2013 12:35,16,30000000,1570,5831,5831
8/22/2013 12:35,16,30000000,917,5235,5235
8/22/2013 12:36,16,30000000,909,7823,7823
8/22/2013 12:36,16,30000000,1402,5106,5106
8/22/2013 12:36,16,30000000,864,5193,5193
8/22/2013 12:36,16,30000000,856,5268,5268
8/22/2013 12:37,16,30000000,1467,5046,5046
8/22/2013 12:37,16,40000000,1448,8060,8060
8/22/2013 12:37,16,40000000,1414,6641,6641
8/22/2013 12:38,16,40000000,1588,26495,26495
8/22/2013 12:38,16,40000000,1586,6922,6922
8/22/2013 12:38,16,40000000,1569,10241,10241
8/22/2013 12:39,16,40000000,1308,11515,11515
8/22/2013 12:39,16,40000000,1320,7299,7299
8/22/2013 12:39,16,40000000,1384,6681,6681
8/22/2013 12:39,16,40000000,1484,6927,6927
8/22/2013 12:40,16,40000000,1438,7029,7029
8/22/2013 12:40,16,50000000,1538,9030,9030
8/22/2013 12:40,16,50000000,1643,8758,8758
8/22/2013 12:41,16,50000000,1447,12432,12432
8/22/2013 12:41,16,50000000,1594,8118,8118
8/22/2013 12:41,16,50000000,2083,7885,7885
8/22/2013 12:42,16,50000000,2143,12054,12054
8/22/2013 12:42,16,50000000,1529,13155,13155
8/22/2013 12:43,16,50000000,1590,8883,8883
8/22/2013 12:43,16,50000000,1524,12362,12362
8/22/2013 12:43,16,50000000,1537,9390,9390
8/22/2013 12:44,16,60000000,2316,10367,10367
8/22/2013 12:44,16,60000000,2629,9397,9397
8/22/2013 12:44,16,60000000,2049,9671,9671
8/22/2013 12:45,16,60000000,2717,14014,14014
8/22/2013 12:45,16,60000000,1851,9449,9449
8/22/2013 12:46,16,60000000,1914,10286,10286
8/22/2013 12:46,16,60000000,2062,9952,9952
8/22/2013 12:47,16,60000000,2637,9191,9191
8/22/2013 12:47,16,60000000,1836,9215,9215
8/22/2013 12:48,16,60000000,2294,9406,9406
8/22/2013 12:48,16,70000000,2444,11646,11646
8/22/2013 12:49,16,70000000,2547,45991,45991
8/22/2013 12:49,16,70000000,2317,12515,12515
8/22/2013 12:50,16,70000000,2330,11796,11796
8/22/2013 12:50,16,70000000,2195,11790,11790
8/22/2013 12:51,16,70000000,2383,12155,12155
8/22/2013 12:51,16,70000000,2493,13791,13791
8/22/2013 12:52,16,70000000,2660,12900,12900
8/22/2013 12:52,16,70000000,2377,11619,11619
8/22/2013 12:53,16,70000000,2583,11525,11525
8/22/2013 12:55,16,80000000,3396,121684,121684
8/22/2013 12:56,16,80000000,2932,13460,13460
8/22/2013 12:56,16,80000000,2715,13508,13508
8/22/2013 12:57,16,80000000,2662,15632,15632
8/22/2013 12:57,16,80000000,2719,20648,20648
8/22/2013 12:58,16,80000000,2626,15181,15181
8/22/2013 12:58,16,80000000,2793,13147,13147
8/22/2013 12:59,16,80000000,2931,12724,12724
8/22/2013 12:59,16,80000000,2708,21842,21842
8/22/2013 1:00,16,80000000,2659,13483,13483
8/22/2013 1:00,16,90000000,2896,14918,14918
8/22/2013 1:01,16,90000000,2516,20924,20924
8/22/2013 1:02,16,90000000,2792,24427,24427
8/22/2013 1:03,16,90000000,3139,17547,17547
8/22/2013 1:03,16,90000000,2503,14759,14759
8/22/2013 8:16,16,90000000,2422,15227,15227
8/22/2013 8:16,16,90000000,2505,14479,14479
8/22/2013 8:17,16,90000000,2412,23332,23332
8/22/2013 8:18,16,90000000,2467,25004,25004
8/22/2013 8:19,32,100000000,3138,25677,25677
8/22/2013 8:20,32,100000000,2646,28834,28834
8/22/2013 8:21,32,100000000,2601,26912,26912
8/22/2013 8:22,32,100000000,2830,24923,24923
8/22/2013 8:23,32,100000000,3007,25162,25162
8/22/2013 8:23,32,100000000,2506,24098,24098
8/22/2013 8:24,32,100000000,2257,21228,21228
8/22/2013 8:25,32,100000000,2753,31764,31764
8/22/2013 8:26,32,100000000,3001,29740,29740
8/22/2013 8:27,32,100000000,2650,29188,29188
8/22/2013 8:28,32,20000000,713,4551,4551
8/22/2013 8:28,32,20000000,797,6313,6313
8/22/2013 8:28,32,20000000,753,4759,4759
8/22/2013 8:28,32,20000000,729,7098,7098
8/22/2013 8:28,32,20000000,585,5918,5918
8/22/2013 8:29,32,20000000,633,6868,6868
8/22/2013 8:29,32,20000000,822,5558,5558
8/22/2013 8:29,32,20000000,641,5823,5823
8/22/2013 8:29,32,20000000,759,8224,8224
8/22/2013 8:29,32,20000000,741,5907,5907
8/22/2013 8:30,32,30000000,851,11274,11274
8/22/2013 8:30,32,30000000,902,8544,8544
8/22/2013 8:30,32,30000000,979,7480,7480
8/22/2013 8:31,32,30000000,1039,8770,8770
8/22/2013 8:31,32,30000000,864,7383,7383
8/22/2013 8:31,32,30000000,999,7989,7989
8/22/2013 8:32,32,30000000,909,5640,5640
8/22/2013 8:32,32,30000000,1075,6628,6628
8/22/2013 8:32,32,30000000,1076,11643,11643
8/22/2013 8:32,32,30000000,1213,8476,8476
8/22/2013 8:33,32,40000000,1133,13127,13127
8/22/2013 8:33,32,40000000,1210,13740,13740
8/22/2013 8:34,32,40000000,1057,15950,15950
8/22/2013 8:34,32,40000000,1157,10863,10863
8/22/2013 8:34,32,40000000,1044,12088,12088
8/22/2013 8:35,32,40000000,1249,10028,10028
8/22/2013 8:35,32,40000000,1341,10599,10599
8/22/2013 8:35,32,40000000,1579,10736,10736
8/22/2013 8:36,32,40000000,1329,11552,11552
8/22/2013 8:36,32,40000000,1294,19517,19517
8/22/2013 8:37,32,50000000,1568,16582,16582
8/22/2013 8:37,32,50000000,1519,20299,20299
8/22/2013 8:38,32,50000000,1278,11496,11496
8/22/2013 8:38,32,50000000,1726,13534,13534
8/22/2013 8:39,32,50000000,1630,16273,16273
8/22/2013 8:39,32,50000000,1422,11408,11408
8/22/2013 8:40,32,50000000,1637,16962,16962
8/22/2013 8:40,32,50000000,1230,15877,15877
8/22/2013 8:41,32,50000000,1760,12,12
8/22/2013 8:41,32,50000000,1266,12237,12237
8/22/2013 8:42,32,60000000,2022,19530,19530
8/22/2013 8:42,32,60000000,1976,21122,21122
8/22/2013 8:43,32,60000000,1940,13513,13513
8/22/2013 8:43,32,60000000,1825,20092,20092
8/22/2013 8:44,32,60000000,1719,19109,19109
8/22/2013 8:44,32,60000000,1814,15733,15733
8/22/2013 8:45,32,60000000,1700,17389,17389
8/22/2013 8:46,32,60000000,2127,21784,21784
8/22/2013 8:47,32,60000000,2057,17667,17667
8/22/2013 8:47,32,60000000,1818,19213,19213
8/22/2013 8:48,32,70000000,2268,14729,14729
8/22/2013 8:49,32,70000000,1476,22953,22953
8/22/2013 8:49,32,70000000,1977,16483,16483
8/22/2013 8:50,32,70000000,1983,17961,17961
8/22/2013 8:51,32,70000000,2109,24096,24096
8/22/2013 8:52,32,70000000,1923,17924,17924
8/22/2013 8:53,32,70000000,2208,20582,20582
8/22/2013 8:53,32,70000000,1943,15781,15781
8/22/2013 8:54,32,70000000,2183,19451,19451
8/22/2013 8:55,32,70000000,2008,20219,20219
8/22/2013 8:56,32,80000000,2268,19944,19944
8/22/2013 8:56,32,80000000,2116,22150,22150
8/22/2013 8:57,32,80000000,2151,31940,31940
8/22/2013 8:58,32,80000000,2123,21463,21463
8/22/2013 8:59,32,80000000,2531,16524,16524
8/22/2013 8:59,32,80000000,2308,26730,26730
8/22/2013 9:00,32,80000000,2435,16054,16054
8/22/2013 9:01,32,80000000,2154,29463,29463
8/22/2013 9:02,32,80000000,2268,32167,32167
8/22/2013 9:03,32,80000000,2497,23959,23959
8/22/2013 9:04,32,90000000,2370,19129,19129
8/22/2013 9:05,32,90000000,3034,25315,25315
8/22/2013 9:06,32,90000000,2591,25482,25482
8/22/2013 9:06,32,90000000,2396,20064,20064
8/22/2013 9:07,32,90000000,2372,18145,18145
8/22/2013 9:08,32,90000000,2847,29901,29901
8/22/2013 9:09,32,90000000,2390,27638,27638
8/22/2013 9:10,32,90000000,2457,24802,24802
8/22/2013 9:10,32,90000000,2381,20869,20869
8/22/2013 9:11,32,90000000,2531,19318,19318
8/22/2013 9:12,64,100000000,2537,26894,26894
8/22/2013 9:13,64,100000000,2070,28578,28578
8/22/2013 9:14,64,100000000,2593,29041,29041
8/22/2013 9:15,64,100000000,2912,20425,20425
8/22/2013 9:16,64,100000000,2501,24466,24466
8/22/2013 9:17,64,100000000,2507,35842,35842
8/22/2013 9:18,64,100000000,2816,28636,28636
8/22/2013 9:19,64,100000000,2611,31350,31350
8/22/2013 6:15,64,100000000,2544,32616,32616
8/22/2013 6:16,64,20000000,685,24,24
8/22/2013 6:16,64,20000000,407,5067,5067
8/22/2013 6:16,64,20000000,548,6644,6644
8/22/2013 6:16,64,20000000,777,5435,5435
8/22/2013 6:16,64,20000000,2036,4098,4098
8/22/2013 6:17,64,20000000,764,4774,4774
8/22/2013 6:17,64,20000000,776,6611,6611
8/22/2013 6:17,64,20000000,752,5618,5618
8/22/2013 6:17,64,20000000,811,5434,5434
8/22/2013 6:18,64,20000000,664,5015,5015
8/22/2013 6:18,64,30000000,1305,8181,8181
8/22/2013 6:18,64,30000000,1092,6431,6431
8/22/2013 6:19,64,30000000,1184,10288,10288
8/22/2013 6:19,64,30000000,1008,8349,8349
8/22/2013 6:19,64,30000000,1201,6104,6104
8/22/2013 6:20,64,30000000,1335,9758,9758
8/22/2013 6:20,64,30000000,1116,7511,7511
8/22/2013 6:20,64,30000000,1587,11566,11566
8/22/2013 6:21,64,30000000,2083,8447,8447
8/22/2013 6:21,64,30000000,1200,9,9
8/22/2013 6:21,64,40000000,1608,17084,17084
8/22/2013 6:22,64,40000000,1236,10528,10528
8/22/2013 6:22,64,40000000,1195,15741,15741
8/22/2013 6:23,64,40000000,1661,11273,11273
8/22/2013 6:23,64,40000000,1957,11114,11114
8/22/2013 6:24,64,40000000,872,20688,20688
8/22/2013 6:24,64,40000000,1573,10636,10636
8/22/2013 6:24,64,40000000,1098,13333,13333
8/22/2013 6:25,64,40000000,1964,9679,9679
8/22/2013 6:25,64,40000000,1846,8703,8703
8/22/2013 6:26,64,50000000,1505,15227,15227
8/22/2013 6:26,64,50000000,1249,13848,13848
8/22/2013 6:27,64,50000000,1389,13467,13467
8/22/2013 6:27,64,50000000,1230,13501,13501
8/22/2013 6:28,64,50000000,1390,19448,19448
8/22/2013 6:28,64,50000000,1385,13392,13392
8/22/2013 6:29,64,50000000,1335,10,10
8/22/2013 6:29,64,50000000,1235,16519,16519
8/22/2013 6:30,64,50000000,1305,22083,22083
8/22/2013 6:30,64,50000000,1245,10,10
8/22/2013 6:31,64,60000000,1742,13914,13914
8/22/2013 6:31,64,60000000,1779,13235,13235
8/22/2013 6:32,64,60000000,1717,19471,19471
8/22/2013 6:33,64,60000000,1757,15330,15330
8/22/2013 6:33,64,60000000,1532,15919,15919
8/22/2013 6:34,64,60000000,1687,20962,20962
8/22/2013 6:35,64,60000000,1914,18161,18161
8/22/2013 6:35,64,60000000,1490,16502,16502
8/22/2013 6:36,64,60000000,1511,14746,14746
8/22/2013 6:37,64,60000000,1477,20396,20396
8/22/2013 6:37,64,70000000,2657,22810,22810
8/22/2013 6:38,64,70000000,2365,24969,24969
8/22/2013 6:39,64,70000000,1885,14251,14251
8/22/2013 6:40,64,70000000,2116,14372,14372
8/22/2013 6:40,64,70000000,2343,14145,14145
8/22/2013 6:41,64,70000000,2946,9,9
8/22/2013 6:41,64,70000000,2864,24969,24969
8/22/2013 6:42,64,70000000,2110,21707,21707
8/22/2013 6:43,64,70000000,2005,18845,18845
8/22/2013 6:44,64,70000000,2003,17960,17960
8/22/2013 6:44,64,80000000,1959,16283,16283
8/22/2013 6:45,64,80000000,2358,21071,21071
8/22/2013 6:46,64,80000000,2027,18580,18580
8/22/2013 6:48,64,80000000,2381,82924,82924
8/22/2013 6:48,64,80000000,2603,10,10
8/22/2013 6:49,64,80000000,1792,45999,45999
8/22/2013 6:50,64,80000000,2439,17403,17403
8/22/2013 6:51,64,80000000,3281,16094,16094
8/22/2013 6:52,64,80000000,2229,20072,20072
8/22/2013 6:52,64,80000000,2190,24921,24921
8/22/2013 6:54,64,90000000,2735,25731,25731
8/22/2013 6:54,64,90000000,2690,23412,23412
8/22/2013 6:55,64,90000000,1972,25693,25693
8/22/2013 6:56,64,90000000,2013,26179,26179
8/22/2013 6:57,64,90000000,1893,31450,31450
8/22/2013 6:58,64,90000000,2567,22703,22703
8/22/2013 6:59,64,90000000,2153,28782,28782
8/22/2013 7:00,64,90000000,2278,18092,18092
8/22/2013 7:01,64,90000000,2366,18273,18273
8/22/2013 7:02,64,90000000,1944,24609,24609
8/22/2013 7:03,128,100000000,3290,25280,25280
8/22/2013 7:04,128,100000000,2221,23534,23534
8/22/2013 7:05,128,100000000,3698,23287,23287
8/22/2013 7:06,128,100000000,2496,26182,26182
8/22/2013 7:08,128,100000000,4218,29743,29743
8/22/2013 7:09,128,100000000,3226,27249,27249
8/22/2013 7:10,128,100000000,2838,25338,25338
8/22/2013 7:11,128,100000000,3254,31542,31542
8/22/2013 7:13,128,100000000,3163,34481,34481
8/22/2013 7:14,128,100000000,2673,24743,24743
8/22/2013 7:14,128,20000000,2142,5125,5125
8/22/2013 7:14,128,20000000,1091,6081,6081
8/22/2013 7:15,128,20000000,631,6947,6947
8/22/2013 7:15,128,20000000,1518,6114,6114
8/22/2013 7:15,128,20000000,2152,4556,4556
8/22/2013 7:16,128,20000000,721,6046,6046
8/22/2013 7:16,128,20000000,1548,4202,4202
8/22/2013 7:16,128,20000000,2267,10,10
8/22/2013 7:16,128,20000000,972,4981,4981
8/22/2013 7:17,128,20000000,580,5708,5708
8/22/2013 7:17,128,30000000,2838,8645,8645
8/22/2013 7:18,128,30000000,989,7570,7570
8/22/2013 7:18,128,30000000,1189,7785,7785
8/22/2013 7:18,128,30000000,2047,10677,10677
8/22/2013 7:19,128,30000000,1926,8279,8279
8/22/2013 7:19,128,30000000,1126,7427,7427
8/22/2013 7:20,128,30000000,1403,8373,8373
8/22/2013 7:20,128,30000000,1091,7608,7608
8/22/2013 7:20,128,30000000,2654,9273,9273
8/22/2013 7:21,128,30000000,1105,8235,8235
8/22/2013 7:21,128,40000000,1839,11329,11329
8/22/2013 7:22,128,40000000,1106,21774,21774
8/22/2013 7:22,128,40000000,1390,10,10
8/22/2013 7:23,128,40000000,1154,10795,10795
8/22/2013 7:23,128,40000000,1769,10501,10501
8/22/2013 7:24,128,40000000,1296,11450,11450
8/22/2013 7:24,128,40000000,1127,11175,11175
8/22/2013 7:25,128,40000000,1251,11062,11062
8/22/2013 7:25,128,40000000,1426,10990,10990
8/22/2013 7:26,128,40000000,1206,13999,13999
8/22/2013 7:26,128,50000000,1958,13319,13319
8/22/2013 7:27,128,50000000,1197,12682,12682
8/22/2013 7:28,128,50000000,1619,13593,13593
8/22/2013 7:28,128,50000000,1101,12778,12778
8/22/2013 7:29,128,50000000,1503,19228,19228
8/22/2013 7:30,128,50000000,1941,18806,18806
8/22/2013 7:30,128,50000000,1901,13044,13044
8/22/2013 7:31,128,50000000,1751,12551,12551
8/22/2013 7:31,128,50000000,1513,13854,13854
8/22/2013 7:32,128,50000000,1674,12361,12361
8/22/2013 7:33,128,60000000,1884,13456,13456
8/22/2013 7:33,128,60000000,1447,19719,19719
8/22/2013 7:34,128,60000000,2379,18673,18673
8/22/2013 7:35,128,60000000,1600,14424,14424
8/22/2013 7:36,128,60000000,2980,18993,18993
8/22/2013 7:37,128,60000000,1590,16795,16795
8/22/2013 7:38,128,60000000,1935,31761,31761
8/22/2013 7:38,128,60000000,1352,16124,16124
8/22/2013 7:39,128,60000000,1842,14952,14952
8/22/2013 7:40,128,60000000,1929,18928,18928
8/22/2013 7:41,128,70000000,1924,19828,19828
8/22/2013 7:42,128,70000000,2045,21654,21654
8/22/2013 7:42,128,70000000,2334,17981,17981
8/22/2013 7:43,128,70000000,2262,16293,16293
8/22/2013 7:44,128,70000000,1989,23056,23056
8/22/2013 7:45,128,70000000,2515,20864,20864
8/22/2013 7:46,128,70000000,2497,10,10
8/22/2013 7:47,128,70000000,2466,22068,22068
8/22/2013 7:48,128,70000000,2189,17619,17619
8/22/2013 7:49,128,70000000,2144,17581,17581
8/22/2013 7:49,128,80000000,1841,19164,19164
8/22/2013 7:51,128,80000000,2549,20203,20203
8/22/2013 7:52,128,80000000,2479,22154,22154
8/22/2013 7:53,128,80000000,2070,33703,33703
8/22/2013 7:54,128,80000000,2193,25703,25703
8/22/2013 7:55,128,80000000,1761,23756,23756
8/22/2013 7:56,128,80000000,2499,26852,26852
8/22/2013 7:57,128,80000000,3123,18943,18943
8/22/2013 7:58,128,80000000,2604,24622,24622
8/22/2013 7:59,128,80000000,1840,25571,25571
8/22/2013 8:00,128,90000000,2415,22972,22972
8/22/2013 8:01,128,90000000,2870,26405,26405
8/22/2013 8:02,128,90000000,2596,29758,29758
8/22/2013 8:03,128,90000000,2520,24942,24942
8/22/2013 8:05,128,90000000,2333,24203,24203
8/22/2013 8:06,128,90000000,2735,38530,38530
8/22/2013 8:07,128,90000000,2335,24153,24153
8/22/2013 8:08,128,90000000,2014,22755,22755
8/22/2013 8:09,128,90000000,2415,21555,21555
8/22/2013 8:10,128,90000000,2479,25673,25673
8/22/2013 8:12,256,100000000,2728,25453,25453
8/22/2013 8:14,256,100000000,3738,34010,34010
8/22/2013 8:15,256,100000000,2604,25118,25118
8/22/2013 8:17,256,100000000,2516,24121,24121
8/22/2013 8:19,256,100000000,2347,33148,33148
8/22/2013 8:21,256,100000000,2602,30824,30824
8/22/2013 8:23,256,100000000,2478,39145,39145
8/22/2013 8:24,256,100000000,2560,32415,32415
8/22/2013 8:26,256,100000000,2711,27031,27031
8/22/2013 8:28,256,100000000,2601,30375,30375
8/22/2013 8:28,256,20000000,2256,5264,5264
8/22/2013 8:29,256,20000000,3277,6252,6252
8/22/2013 8:29,256,20000000,877,7343,7343
8/22/2013 8:29,256,20000000,1670,5293,5293
8/22/2013 8:30,256,20000000,1171,19336,19336
8/22/2013 8:30,256,20000000,894,5332,5332
8/22/2013 8:31,256,20000000,702,4638,4638
8/22/2013 8:31,256,20000000,2278,4315,4315
8/22/2013 8:31,256,20000000,2453,6144,6144
8/22/2013 8:32,256,20000000,2069,4807,4807
8/22/2013 8:32,256,30000000,1871,8505,8505
8/22/2013 8:33,256,30000000,1636,6938,6938
8/22/2013 8:33,256,30000000,1149,17131,17131
8/22/2013 8:34,256,30000000,1224,7962,7962
8/22/2013 8:34,256,30000000,1121,8974,8974
8/22/2013 8:35,256,30000000,1184,9118,9118
8/22/2013 8:35,256,30000000,1142,6801,6801
8/22/2013 8:36,256,30000000,1262,8350,8350
8/22/2013 8:36,256,30000000,1817,10269,10269
8/22/2013 8:37,256,30000000,1647,9443,9443
8/22/2013 8:38,256,40000000,1632,12138,12138
8/22/2013 8:38,256,40000000,1355,12276,12276
8/22/2013 8:39,256,40000000,1543,14457,14457
8/22/2013 8:40,256,40000000,1410,13253,13253
8/22/2013 8:40,256,40000000,1358,10623,10623
8/22/2013 8:41,256,40000000,1406,11100,11100
8/22/2013 8:42,256,40000000,1333,10077,10077
8/22/2013 8:42,256,40000000,1329,10430,10430
8/22/2013 8:43,256,40000000,1031,10392,10392
8/22/2013 8:44,256,40000000,1506,11151,11151
8/22/2013 8:44,256,50000000,1426,14856,14856
8/22/2013 8:45,256,50000000,1747,13217,13217
